Date,Open,High,Low,Close,Adj Close,Volume,APrice 
8/6/2011,6.55,9.47,6.01,7.9,7.9,693796,7.225
8/7/2011,7.9,8.16,7.06,7.8,7.8,263570,7.85
8/8/2011,7.8,12.1,7.67,9.99,9.99,1112123,8.895
8/9/2011,9.99,10.4,9.5,9.98,9.98,242598,9.985
8/10/2011,9.98,10.5,8.45,9.46,9.46,550577,9.72
8/11/2011,9.46,9.8,8.91,9.46,9.46,387476,9.46
8/12/2011,9.46,10.25,9.28,10.13,10.13,291543,9.795
8/13/2011,10.13,11.24,9.62,10.8,10.8,468353,10.465
8/14/2011,10.8,11.89,10.72,11.15,11.15,431203,10.975
8/15/2011,11.15,11.32,10.81,10.96,10.96,169357,11.055
8/16/2011,10.96,11.1,10.66,10.95,10.95,249104,10.955
8/17/2011,10.95,11.05,10.81,10.83,10.83,89515,10.89
8/18/2011,10.83,11.81,10.83,11.65,11.65,384289,11.24
8/19/2011,11.65,11.69,11.4,11.45,11.45,113880,11.55
8/20/2011,11.45,11.51,11.31,11.31,11.31,99220,11.38
8/21/2011,11.31,11.5,10.51,10.9,10.9,407895,11.105
8/22/2011,10.9,11.3,10.81,10.94,10.94,141019,10.92
8/23/2011,10.94,11.08,10.83,10.85,10.85,85516,10.895
8/24/2011,10.85,10.89,9.1,9.66,9.66,555232,10.255
8/25/2011,9.66,9.89,7.64,8.18,8.18,718309,8.92
8/26/2011,8.18,9.11,8.12,8.59,8.59,189777,8.385
8/27/2011,8.59,9.48,8.45,9.07,9.07,216706,8.83
8/28/2011,9.07,9.27,8.65,8.97,8.97,193411,9.02
8/29/2011,8.97,9,8.55,8.79,8.79,103338,8.88
8/30/2011,8.79,8.79,8.01,8.2,8.2,164091,8.495
8/31/2011,8.2,8.36,8.1,8.21,8.21,97874,8.205
9/1/2011,8.21,8.71,8.23,8.64,8.64,141975,8.425
9/2/2011,8.64,8.69,8.36,8.48,8.48,59247,8.56
9/3/2011,8.48,8.49,7.85,8.18,8.18,160817,8.33
9/4/2011,8.18,8.19,7.25,7.61,7.61,234672,7.895
9/5/2011,7.61,7.66,6.12,6.86,6.86,555289,7.235
9/6/2011,6.86,7.6,6.53,7.19,7.19,348836,7.025
9/7/2011,7.19,7.2,6.51,6.53,6.53,216888,6.86
9/8/2011,6.53,6.58,4.18,5.03,5.03,1154613,5.78
9/9/2011,5.03,5.49,4.63,4.77,4.77,223562,4.9
9/10/2011,4.77,7.4,4.6,5.86,5.86,873010,5.315
9/11/2011,5.86,6.58,5.41,6.08,6.08,385739,5.97
9/12/2011,6.08,6.09,5.7,5.8,5.8,138683,5.94
9/13/2011,5.8,5.85,5.32,5.62,5.62,243197,5.71
9/14/2011,5.62,5.62,4.44,4.84,4.84,429502,5.23
9/15/2011,4.84,4.99,4.61,4.82,4.82,152408,4.83
9/16/2011,4.82,4.93,4.7,4.77,4.77,97582,4.795
9/17/2011,4.77,5.6,4.72,5.2,5.2,229468,4.985
9/18/2011,5.2,5.64,4.9,5.46,5.46,263597,5.33
9/19/2011,5.46,6.8,5.45,6.11,6.11,713430,5.785
9/20/2011,6.11,6.29,5.06,5.61,5.61,383918,5.86
9/21/2011,5.61,5.83,5.29,5.43,5.43,175258,5.52
9/22/2011,5.43,5.71,5.41,5.55,5.55,312415,5.49
9/23/2011,5.55,5.64,5.32,5.47,5.47,97847,5.51
9/24/2011,5.47,5.49,5.32,5.33,5.33,51288,5.4
9/25/2011,5.33,5.4,4.72,4.87,4.87,277987,5.1
9/26/2011,4.87,5.13,4.78,4.92,4.92,121363,4.895
9/27/2011,4.92,4.97,4.63,4.77,4.77,146110,4.845
9/28/2011,4.77,4.8,4.67,4.78,4.78,66817,4.775
9/29/2011,4.78,5.35,4.74,5.14,5.14,208038,4.96
9/30/2011,5.14,5.25,4.86,5.03,5.03,118531,5.085
10/1/2011,5.03,5.1,4.91,5.03,5.03,52128,5.03
10/2/2011,5.03,5.04,4.89,5.02,5.02,85880,5.025
10/3/2011,5.02,5.03,4.92,4.96,4.96,78377,4.99
10/4/2011,4.96,5.03,4.83,4.87,4.87,86107,4.915
10/5/2011,4.87,4.9,4.5,4.73,4.73,256723,4.8
10/6/2011,4.73,4.8,3.78,4.27,4.27,418394,4.5
10/7/2011,4.27,4.34,3.83,4.01,4.01,159656,4.14
10/8/2011,4.01,4.39,4.01,4.1,4.1,158762,4.055
10/9/2011,4.1,4.2,4.01,4.1,4.1,69188,4.1
10/10/2011,4.1,4.1,3.85,3.93,3.93,162268,4.015
10/11/2011,3.93,4.45,3.9,4.15,4.15,282490,4.04
10/12/2011,4.15,4.2,4,4.05,4.05,80377,4.1
10/13/2011,4.05,4.11,3.95,3.99,3.99,80464,4.02
10/14/2011,3.99,4.05,3.71,3.84,3.84,163851,3.915
10/15/2011,3.84,3.9,3.4,3.56,3.56,131714,3.7
10/16/2011,3.56,3.74,2.26,2.56,2.56,591902,3.06
10/17/2011,2.56,2.9,2.31,2.42,2.42,229826,2.49
10/18/2011,2.42,2.54,2.04,2.27,2.27,232324,2.345
10/19/2011,2.27,2.39,2.22,2.35,2.35,113046,2.31
10/20/2011,2.35,2.72,2.33,2.57,2.57,185287,2.46
10/21/2011,2.57,3.3,2.55,3.16,3.16,361119,2.865
10/22/2011,3.16,3.2,2.95,3.17,3.17,114141,3.165
10/23/2011,3.17,3.19,2.48,2.55,2.55,258830,2.86
10/24/2011,2.55,3.04,2.44,2.77,2.77,278159,2.66
10/25/2011,2.77,2.85,2.65,2.77,2.77,80877,2.77
10/26/2011,2.77,3.09,2.73,3.04,3.04,171312,2.905
10/27/2011,3.04,3.26,2.91,3.19,3.19,162799,3.115
10/28/2011,3.19,3.83,3.14,3.58,3.58,281957,3.385
10/29/2011,3.58,3.65,3.2,3.27,3.27,171427,3.425
10/31/2011,3.27,3.32,3.07,3.25,3.25,98715,3.26
11/1/2011,3.25,3.35,3.07,3.15,3.15,120727,3.2
11/2/2011,3.15,3.44,3.14,3.25,3.25,104522,3.2
11/3/2011,3.25,3.28,3.1,3.15,3.15,78756,3.2
11/4/2011,3.15,3.21,3.01,3.11,3.11,123573,3.13
11/5/2011,3.11,3.15,2.85,2.97,2.97,159571,3.04
11/6/2011,2.97,3,2.92,2.96,2.96,51037,2.965
11/7/2011,2.96,3.03,2.95,3.01,3.01,71961,2.985
11/8/2011,3.01,3.21,3.01,3.04,3.04,186440,3.025
11/9/2011,3.04,3.11,2.89,2.95,2.95,156655,2.995
11/10/2011,2.95,2.97,2.8,2.84,2.84,97395,2.895
11/11/2011,2.84,3.11,2.82,3.08,3.08,133312,2.96
11/12/2011,3.08,3.11,3.01,3.03,3.03,62326,3.055
11/13/2011,3.03,3.05,2.95,3,3,28888,3.015
11/14/2011,3,3,2.1,2.22,2.22,957693,2.61
11/15/2011,2.22,2.49,2.11,2.33,2.33,175520,2.275
11/16/2011,2.33,2.6,2.3,2.56,2.56,108654,2.445
11/17/2011,2.56,2.59,1.99,2.25,2.25,261039,2.405
11/18/2011,2.25,2.39,2,2.05,2.05,210125,2.15
11/19/2011,2.05,2.26,2,2.2,2.2,169806,2.125
11/20/2011,2.2,2.5,2.15,2.2,2.2,182015,2.2
11/21/2011,2.2,2.31,2.17,2.29,2.29,93197,2.245
11/22/2011,2.29,2.35,2.25,2.33,2.33,78934,2.31
11/23/2011,2.33,2.38,2.27,2.33,2.33,92955,2.33
11/24/2011,2.33,2.56,2.31,2.43,2.43,211558,2.38
11/25/2011,2.43,2.53,2.37,2.51,2.51,109592,2.47
11/26/2011,2.51,2.53,2.41,2.47,2.47,89621,2.49
11/27/2011,2.47,2.49,2.42,2.48,2.48,55832,2.475
11/28/2011,2.48,2.55,2.44,2.55,2.55,103409,2.515
11/29/2011,2.55,2.98,2.54,2.75,2.75,503908,2.65
11/30/2011,2.75,3.09,2.73,2.97,2.97,349861,2.86
12/1/2011,2.97,3.14,2.93,3.06,3.06,195016,3.015
12/2/2011,3.06,3.14,3.03,3.12,3.12,178018,3.09
12/3/2011,3.12,3.13,2.75,2.79,2.79,360981,2.955
12/4/2011,2.79,2.9,2.61,2.83,2.83,261745,2.81
12/5/2011,2.83,2.93,2.78,2.88,2.88,88678,2.855
12/6/2011,2.88,3.05,2.87,3.03,3.03,165517,2.955
12/7/2011,3.03,3.08,2.93,2.99,2.99,174201,3.01
12/8/2011,2.99,3.01,2.88,2.98,2.98,117824,2.985
12/9/2011,2.98,3.04,2.93,2.97,2.97,102810,2.975
12/10/2011,2.97,3.13,2.93,3.05,3.05,225642,3.01
12/11/2011,3.05,3.38,2.99,3.25,3.25,346453,3.15
12/12/2011,3.25,3.29,3.08,3.14,3.14,126940,3.195
12/13/2011,3.14,3.25,3.14,3.25,3.25,104930,3.195
12/14/2011,3.25,3.25,2.99,3.15,3.15,225975,3.2
12/15/2011,3.15,3.21,3.11,3.2,3.2,95417,3.175
12/16/2011,3.2,3.22,3.15,3.2,3.2,95114,3.2
12/17/2011,3.2,3.23,3.16,3.2,3.2,52586,3.2
12/18/2011,3.2,3.22,3.18,3.19,3.19,34542,3.195
12/19/2011,3.19,3.7,3.19,3.52,3.52,476965,3.355
12/20/2011,3.52,4.5,3.48,3.95,3.95,739231,3.735
12/21/2011,3.95,4.04,3.81,3.89,3.89,191659,3.92
12/22/2011,3.89,3.99,3.51,3.89,3.89,216558,3.89
12/23/2011,3.89,3.95,3.82,3.95,3.95,80030,3.92
12/24/2011,3.95,3.97,3.86,3.94,3.94,58567,3.945
12/25/2011,3.94,4.39,3.78,4.22,4.22,334511,4.08
12/26/2011,4.22,4.31,3.81,4.02,4.02,358539,4.12
12/27/2011,4.02,4.1,3.96,4.07,4.07,121501,4.045
12/28/2011,4.07,4.25,3.99,4.19,4.19,140029,4.13
12/29/2011,4.19,4.33,4.12,4.17,4.17,223710,4.18
12/30/2011,4.17,4.3,4.06,4.25,4.25,172118,4.21
12/31/2011,4.25,5,4.2,4.72,4.72,596240,4.485
1/1/2012,4.72,5.5,4.62,5.27,5.27,553045,4.995
1/2/2012,5.27,5.47,4.8,5.22,5.22,360357,5.245
1/3/2012,5.22,5.29,4.65,4.88,4.88,619170,5.05
1/4/2012,4.88,5.7,4.75,5.57,5.57,688717,5.225
1/5/2012,5.57,7.22,5.57,6.95,6.95,1130623,6.26
1/6/2012,6.95,7.21,6.13,6.7,6.7,1481327,6.825
1/7/2012,6.7,7.02,6.38,6.81,6.81,325053,6.755
1/8/2012,6.81,7.2,6.73,7.11,7.11,403151,6.96
1/9/2012,7.11,7.19,5.81,6.33,6.33,960592,6.72
1/10/2012,6.33,6.89,6,6.36,6.36,705056,6.345
1/11/2012,6.36,7.14,6.41,6.9,6.9,677642,6.63
1/12/2012,6.9,7,6.34,6.8,6.8,944165,6.85
1/13/2012,6.8,6.8,6.4,6.41,6.41,398312,6.605
1/14/2012,6.41,6.95,6.22,6.75,6.75,935192,6.58
1/15/2012,6.75,7.08,6.74,7,7,429700,6.875
1/16/2012,7,7.19,6.51,6.68,6.68,837413,6.84
1/17/2012,6.68,6.95,4.64,5.6,5.6,1288538,6.14
1/18/2012,5.6,6.95,5.1,5.92,5.92,1354753,5.76
1/19/2012,5.92,6.36,5.87,6.36,6.36,709705,6.14
1/20/2012,6.36,6.58,6.26,6.49,6.49,429803,6.425
1/21/2012,6.49,6.55,6.1,6.18,6.18,407116,6.335
1/22/2012,6.18,6.45,6.1,6.31,6.31,282233,6.245
1/23/2012,6.31,6.39,6.21,6.36,6.36,111630,6.335
1/24/2012,6.36,6.39,6.22,6.29,6.29,224665,6.325
1/25/2012,6.29,6.32,5.5,5.75,5.75,782053,6.02
1/26/2012,5.75,5.92,5.3,5.34,5.34,692624,5.545
1/27/2012,5.34,5.51,5.05,5.29,5.29,611581,5.315
1/28/2012,5.29,5.76,5.26,5.63,5.63,499881,5.46
1/29/2012,5.63,5.7,5.33,5.38,5.38,254457,5.505
1/30/2012,5.38,5.6,5.37,5.49,5.49,233179,5.435
1/31/2012,5.49,5.65,5.43,5.48,5.48,267099,5.485
2/1/2012,5.48,6.2,5.47,6.08,6.08,672632,5.78
2/2/2012,6.08,6.2,5.82,6.1,6.1,328716,6.09
2/3/2012,6.1,6.14,5.72,5.96,5.96,350818,6.03
2/4/2012,5.96,5.99,5.84,5.87,5.87,122071,5.915
2/5/2012,5.87,5.88,5.45,5.69,5.69,683010,5.78
2/6/2012,5.69,5.72,5.45,5.45,5.45,500693,5.57
2/7/2012,5.45,5.78,5.45,5.69,5.69,408854,5.57
2/8/2012,5.69,5.85,5.3,5.6,5.6,1342007,5.645
2/9/2012,5.6,5.92,5.5,5.83,5.83,516915,5.715
2/10/2012,5.83,5.99,5.8,5.91,5.91,230967,5.87
2/11/2012,5.91,6,5.54,5.6,5.6,397688,5.755
2/12/2012,5.6,5.85,5.43,5.51,5.51,459004,5.555
2/13/2012,5.51,5.72,5.2,5.26,5.26,909500,5.385
2/14/2012,5.26,5.45,4.21,4.46,4.46,1399443,4.86
2/15/2012,4.46,4.88,4.2,4.33,4.33,741639,4.395
2/16/2012,4.33,4.44,3.88,4.27,4.27,697818,4.3
2/17/2012,4.27,4.77,4.23,4.41,4.41,606244,4.34
2/18/2012,4.41,4.5,4.12,4.22,4.22,300903,4.315
2/19/2012,4.22,4.52,4.18,4.39,4.39,271300,4.305
2/20/2012,4.39,4.47,4.29,4.36,4.36,162939,4.375
2/21/2012,4.36,4.4,4.21,4.27,4.27,222970,4.315
2/22/2012,4.27,4.54,4.27,4.42,4.42,460671,4.345
2/23/2012,4.42,5.2,4.42,5.01,5.01,792557,4.715
2/24/2012,5.01,5.1,4.83,5.03,5.03,446896,5.02
2/25/2012,5.03,5.07,4.65,4.77,4.77,420213,4.9
2/26/2012,4.77,5.1,4.77,4.92,4.92,347092,4.845
2/27/2012,4.92,4.99,4.89,4.96,4.96,145288,4.94
2/28/2012,4.96,5,4.74,4.87,4.87,305075,4.915
2/29/2012,4.87,4.9,4.8,4.86,4.86,129089,4.865
3/1/2012,4.86,4.99,4.86,4.92,4.92,218150,4.89
3/2/2012,4.92,4.95,4.51,4.7,4.7,613272,4.81
3/3/2012,4.7,4.78,4.51,4.61,4.61,187646,4.655
3/4/2012,4.61,4.95,4.61,4.82,4.82,283142,4.715
3/5/2012,4.82,5.05,4.82,4.98,4.98,325526,4.9
3/6/2012,4.98,5.07,4.9,4.99,4.99,221579,4.985
3/7/2012,4.99,5.05,4.84,4.94,4.94,227645,4.965
3/8/2012,4.94,5,4.76,4.93,4.93,283093,4.935
3/9/2012,4.93,4.95,4.82,4.86,4.86,160227,4.895
3/10/2012,4.86,4.91,4.75,4.83,4.83,135426,4.845
3/11/2012,4.83,4.99,4.81,4.91,4.91,208576,4.87
3/12/2012,4.91,4.95,4.86,4.89,4.89,108198,4.9
3/13/2012,4.89,5.41,4.87,5.27,5.27,656673,5.08
3/14/2012,5.27,5.45,5.25,5.38,5.38,337721,5.325
3/15/2012,5.38,5.45,5.26,5.33,5.33,219063,5.355
3/16/2012,5.33,5.4,5.3,5.34,5.34,174983,5.335
3/17/2012,5.34,5.4,5.21,5.22,5.22,207915,5.28
3/18/2012,5.22,5.34,5.21,5.28,5.28,120310,5.25
3/19/2012,5.28,5.31,4.5,4.69,4.69,922722,4.985
3/20/2012,4.69,4.9,4.59,4.84,4.84,318065,4.765
3/21/2012,4.84,4.87,4.75,4.81,4.81,223605,4.825
3/22/2012,4.81,4.88,4.6,4.7,4.7,276226,4.755
3/23/2012,4.7,4.79,4.6,4.69,4.69,254329,4.695
3/24/2012,4.69,4.73,4.6,4.68,4.68,181738,4.685
3/25/2012,4.68,4.68,4.3,4.55,4.55,322035,4.615
3/25/2012,4.55,4.74,4.52,4.62,4.62,324896,4.585
3/26/2012,4.62,4.85,4.49,4.81,4.81,342922,4.715
3/27/2012,4.81,4.84,4.72,4.79,4.79,182050,4.8
3/28/2012,4.79,4.86,4.71,4.81,4.81,180963,4.8
3/29/2012,4.81,4.88,4.72,4.86,4.86,187496,4.835
3/30/2012,4.86,4.95,4.82,4.91,4.91,173670,4.885
3/31/2012,4.91,4.92,4.73,4.83,4.83,172377,4.87
4/1/2012,4.83,5.08,4.76,4.97,4.97,398480,4.9
4/2/2012,4.97,4.99,4.81,4.95,4.95,384710,4.96
4/3/2012,4.95,4.97,4.89,4.91,4.91,251784,4.93
4/4/2012,4.91,4.93,4.87,4.92,4.92,165880,4.915
4/5/2012,4.92,4.98,4.88,4.95,4.95,287735,4.935
4/6/2012,4.95,4.95,4.69,4.69,4.69,388783,4.82
4/7/2012,4.69,4.8,4.62,4.79,4.79,197917,4.74
4/8/2012,4.79,4.88,4.73,4.87,4.87,187709,4.83
4/9/2012,4.87,4.9,4.76,4.84,4.84,256671,4.855
4/10/2012,4.84,4.98,4.79,4.93,4.93,327827,4.885
4/11/2012,4.93,4.95,4.84,4.92,4.92,226872,4.925
4/12/2012,4.92,4.94,4.73,4.94,4.94,452385,4.93
4/13/2012,4.94,5.03,4.9,4.96,4.96,317996,4.95
4/14/2012,4.96,4.98,4.86,4.97,4.97,163921,4.965
4/15/2012,4.97,4.98,4.91,4.93,4.93,154236,4.95
4/16/2012,4.93,5.02,4.93,4.98,4.98,151983,4.955
4/17/2012,4.98,5.18,4.96,5.12,5.12,401659,5.05
4/18/2012,5.12,5.19,5.1,5.14,5.14,240310,5.13
4/19/2012,5.14,5.48,5.1,5.35,5.35,544263,5.245
4/20/2012,5.35,5.48,5.11,5.26,5.26,321118,5.305
4/21/2012,5.26,5.32,5.1,5.2,5.2,192195,5.23
4/22/2012,5.2,5.22,4.96,4.96,4.96,252978,5.08
4/23/2012,4.96,5.2,4.95,5.1,5.1,360126,5.03
4/24/2012,5.1,5.18,5.04,5.13,5.13,182736,5.115
4/25/2012,5.13,5.17,4.99,5.1,5.1,291333,5.115
4/26/2012,5.1,5.12,5.03,5.11,5.11,131461,5.105
4/27/2012,5.11,5.11,4.85,4.98,4.98,453939,5.045
4/28/2012,4.98,5.02,4.88,4.9,4.9,109717,4.94
4/29/2012,4.9,5,4.87,4.95,4.95,275744,4.925
4/30/2012,4.95,5,4.92,5,5,181986,4.975
5/1/2012,5,5.18,4.97,5.07,5.07,487937,5.035
5/2/2012,5.07,5.18,5.02,5.13,5.13,180427,5.1
5/3/2012,5.13,5.15,5.07,5.07,5.07,223210,5.1
5/4/2012,5.07,5.12,5.03,5.08,5.08,95532,5.075
5/5/2012,5.08,5.1,5.01,5.05,5.05,97474,5.065
5/6/2012,5.05,5.1,4.97,5.06,5.06,232779,5.055
5/7/2012,5.06,5.1,4.96,5.05,5.05,342801,5.055
5/8/2012,5.05,5.1,5,5.04,5.04,196640,5.045
5/9/2012,5.04,5.13,4.8,4.85,4.85,347144,4.945
5/10/2012,4.85,5,4.8,4.96,4.96,311100,4.905
5/11/2012,4.96,5,4.92,4.95,4.95,103382,4.955
5/12/2012,4.95,5,4.92,4.93,4.93,69673,4.94
5/13/2012,4.93,5.04,4.9,5.01,5.01,263695,4.97
5/14/2012,5.01,5.04,4.95,5.04,5.04,220957,5.025
5/15/2012,5.04,5.13,5,5.09,5.09,351814,5.065
5/16/2012,5.09,5.1,5.05,5.1,5.1,135248,5.095
5/17/2012,5.1,5.13,5.06,5.12,5.12,268289,5.11
5/18/2012,5.12,5.14,5.07,5.1,5.1,118319,5.11
5/19/2012,5.1,5.15,5.09,5.09,5.09,95644,5.095
5/20/2012,5.09,5.13,5.06,5.1,5.1,171340,5.095
5/21/2012,5.1,5.12,5.05,5.1,5.1,237263,5.1
5/22/2012,5.1,5.17,5.07,5.14,5.14,271619,5.12
5/23/2012,5.14,5.15,5.07,5.12,5.12,148029,5.13
5/24/2012,5.12,5.15,5.1,5.15,5.15,118398,5.135
5/25/2012,5.15,5.15,5.1,5.1,5.1,84985,5.125
5/26/2012,5.1,5.15,5.1,5.14,5.14,80709,5.12
5/27/2012,5.14,5.16,5.11,5.14,5.14,141508,5.14
5/28/2012,5.14,5.16,5.01,5.15,5.15,313167,5.145
5/29/2012,5.15,5.17,5.1,5.14,5.14,205489,5.145
5/30/2012,5.14,5.2,5.11,5.18,5.18,203750,5.16
5/31/2012,5.18,5.28,5.18,5.27,5.27,234080,5.225
6/1/2012,5.27,5.27,5.21,5.25,5.25,79520,5.26
6/2/2012,5.25,5.25,5.21,5.21,5.21,66238,5.23
6/3/2012,5.21,5.28,5.18,5.27,5.27,268035,5.24
6/4/2012,5.27,5.5,5.22,5.44,5.44,452286,5.355
6/5/2012,5.44,5.49,5.39,5.46,5.46,221376,5.45
6/6/2012,5.46,5.59,5.41,5.59,5.59,264420,5.525
6/7/2012,5.59,5.66,5.56,5.63,5.63,302527,5.61
6/8/2012,5.63,5.7,5.46,5.56,5.56,206719,5.595
6/9/2012,5.56,5.58,5.43,5.47,5.47,134034,5.515
6/10/2012,5.47,5.6,5.43,5.57,5.57,221882,5.52
6/11/2012,5.57,5.75,5.5,5.7,5.7,442662,5.635
6/12/2012,5.7,5.96,5.66,5.93,5.93,335216,5.815
6/13/2012,5.93,5.97,5.81,5.95,5.95,206567,5.94
6/14/2012,5.95,6.59,5.88,6.5,6.5,401826,6.225
6/15/2012,6.5,6.6,6.26,6.4,6.4,505216,6.45
6/16/2012,6.4,6.53,6.1,6.16,6.16,308913,6.28
6/17/2012,6.16,6.36,6.03,6.31,6.31,293446,6.235
6/18/2012,6.31,6.53,6.28,6.5,6.5,282752,6.405
6/19/2012,6.5,6.71,6.45,6.67,6.67,423271,6.585
6/20/2012,6.67,6.8,6.56,6.68,6.68,347681,6.675
6/21/2012,6.68,6.8,6.43,6.55,6.55,374175,6.615
6/22/2012,6.55,6.65,6.4,6.43,6.43,130792,6.49
6/23/2012,6.43,6.47,6.35,6.35,6.35,217549,6.39
6/24/2012,6.35,6.45,6.22,6.3,6.3,395654,6.325
6/25/2012,6.3,6.47,6.29,6.42,6.42,311935,6.36
6/26/2012,6.42,6.65,6.4,6.65,6.65,274046,6.535
6/27/2012,6.65,6.67,6.49,6.61,6.61,282297,6.63
6/28/2012,6.61,6.68,6.54,6.65,6.65,174369,6.63
6/29/2012,6.65,6.69,6.6,6.69,6.69,137136,6.67
6/30/2012,6.69,6.69,6.54,6.63,6.63,135823,6.66
7/1/2012,6.63,6.77,6.58,6.76,6.76,217005,6.695
7/2/2012,6.76,6.76,6.4,6.45,6.45,465280,6.605
7/3/2012,6.45,6.55,6.45,6.51,6.51,217804,6.48
7/4/2012,6.51,6.77,6.48,6.67,6.67,301701,6.59
7/5/2012,6.67,6.72,6.55,6.65,6.65,286978,6.66
7/6/2012,6.65,6.87,6.63,6.76,6.76,257213,6.705
7/7/2012,6.76,6.86,6.72,6.8,6.8,123756,6.78
7/8/2012,6.8,7.1,6.74,7.02,7.02,425223,6.91
7/9/2012,7.02,7.25,6.96,7.2,7.2,497668,7.11
7/10/2012,7.2,7.26,7.02,7.15,7.15,297644,7.175
7/11/2012,7.15,7.9,7.1,7.76,7.76,471834,7.455
7/12/2012,7.76,7.82,7.42,7.67,7.67,499441,7.715
7/13/2012,7.67,7.67,7.52,7.54,7.54,121635,7.605
7/14/2012,7.54,7.7,7.45,7.62,7.62,204616,7.58
7/15/2012,7.62,8.65,7.62,8.5,8.5,835550,8.06
7/16/2012,8.5,9.49,7.32,8.8,8.8,1757815,8.65
7/17/2012,8.8,9.4,8.5,9.11,9.11,955210,8.955
7/18/2012,9.11,9.23,8.82,8.87,8.87,438703,8.99
7/19/2012,8.87,8.87,7.6,8.52,8.52,1267523,8.695
7/20/2012,8.52,9.7,7.96,8.85,8.85,1242153,8.685
7/21/2012,8.85,8.97,8.27,8.41,8.41,259113,8.63
7/22/2012,8.41,9.2,7.75,8.45,8.45,1238579,8.43
7/23/2012,8.45,8.85,8.34,8.6,8.6,353506,8.525
7/24/2012,8.6,8.9,8.37,8.8,8.8,555883,8.7
7/25/2012,8.8,8.9,8.6,8.9,8.9,283993,8.85
7/26/2012,8.9,8.95,8.81,8.9,8.9,237223,8.9
7/27/2012,8.9,8.93,8.71,8.89,8.89,143179,8.895
7/28/2012,8.89,8.89,8.7,8.71,8.71,100508,8.8
7/29/2012,8.71,9.15,8.7,9.1,9.1,458873,8.905
7/30/2012,9.1,9.44,9.08,9.35,9.35,648746,9.225
7/31/2012,9.35,9.65,9.11,9.55,9.55,647522,9.45
8/1/2012,9.55,11,9.41,10.53,10.53,1283817,10.04
8/2/2012,10.53,11.12,10.3,10.97,10.97,661588,10.75
8/3/2012,10.97,11.3,10.53,10.98,10.98,575464,10.975
8/4/2012,10.98,11.29,10.11,10.87,10.87,714863,10.925
8/5/2012,10.87,11.19,10.64,10.86,10.86,562801,10.865
8/6/2012,10.86,11.1,10.65,11.1,11.1,451978,10.98
8/7/2012,11.1,11.15,10.85,11.06,11.06,345666,11.08
8/8/2012,11.06,12,10.8,11.06,11.06,1153809,11.06
8/9/2012,11.06,11.6,11.01,11.39,11.39,725605,11.225
8/10/2012,11.39,11.6,11.39,11.51,11.51,250620,11.45
8/11/2012,11.51,11.77,11.45,11.62,11.62,353092,11.565
8/12/2012,11.62,12.05,11.49,12.04,12.04,637059,11.83
8/13/2012,12.04,12.34,11.89,12.19,12.19,532302,12.115
8/14/2012,12.19,13.25,12.16,13.25,13.25,725834,12.72
8/15/2012,13.25,13.84,12.5,13.5,13.5,1277714,13.375
8/16/2012,13.5,15.4,10.6,11.58,11.58,2930580,12.54
8/17/2012,11.58,12.9,11.02,11.61,11.61,1045361,11.595
8/18/2012,11.61,11.62,7.58,8,8,2170411,9.805
8/19/2012,8,10.5,7.81,10.1,10.1,1835053,9.05
8/20/2012,10.1,10.3,9.7,9.92,9.92,722740,10.01
8/21/2012,9.92,10.1,9.57,9.81,9.81,665544,9.865
8/22/2012,9.81,10.25,9.71,10.1,10.1,560012,9.955
8/23/2012,10.1,10.62,9.85,10.6,10.6,945182,10.35
8/24/2012,10.6,10.63,10.2,10.52,10.52,420388,10.56
8/25/2012,10.52,10.62,10.45,10.61,10.61,277773,10.565
8/26/2012,10.61,12.15,10.54,10.95,10.95,1957673,10.78
8/27/2012,10.95,11.21,10.5,10.94,10.94,598168,10.945
8/28/2012,10.94,11.13,10.55,10.92,10.92,581687,10.93
8/29/2012,10.92,10.93,10.6,10.78,10.78,332208,10.85
8/30/2012,10.78,10.83,9.66,10.16,10.16,690452,10.47
8/31/2012,10.16,10.3,9.78,9.97,9.97,233777,10.065
9/1/2012,9.97,10.36,9.72,10.2,10.2,251932,10.085
9/2/2012,10.2,10.59,10.09,10.53,10.53,237264,10.365
9/3/2012,10.53,10.53,10.15,10.38,10.38,359404,10.455
9/4/2012,10.38,11.17,10.26,11,11,653374,10.69
9/5/2012,11,11.29,10.64,11.18,11.18,733288,11.09
9/6/2012,11.18,11.21,10.95,11,11,394463,11.09
9/7/2012,11,11.14,10.77,11.04,11.04,266231,11.02
9/8/2012,11.04,11.14,10.92,11.02,11.02,155002,11.03
9/9/2012,11.02,11.19,10.87,11.17,11.17,467067,11.095
9/10/2012,11.17,11.35,10.88,11.33,11.33,721708,11.25
9/11/2012,11.33,11.39,10.78,11.36,11.36,657004,11.345
9/12/2012,11.36,11.4,11.22,11.4,11.4,233401,11.38
9/13/2012,11.4,11.8,11.32,11.67,11.67,500768,11.535
9/14/2012,11.67,11.79,11.6,11.75,11.75,190511,11.71
9/15/2012,11.75,11.99,11.72,11.87,11.87,359833,11.81
9/16/2012,11.87,11.96,11.77,11.89,11.89,316662,11.88
9/17/2012,11.89,12.35,11.84,12.25,12.25,494030,12.07
9/18/2012,12.25,12.69,12.15,12.57,12.57,519593,12.41
9/19/2012,12.57,12.66,12.25,12.28,12.28,406467,12.425
9/20/2012,12.28,12.5,12.01,12.37,12.37,439674,12.325
